feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_saccharolyticum	collection_method	collection_method	-1.41888943157081	1.52352551076879	724	128	0.352000343638618	0.696694987116171
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Clostridium_leptum	collection_method	collection_method	-1.66941243548112	1.79702436054621	724	606	0.353207111622181	0.696694987116171
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D16	Case_status	Case_status	0.292305837706293	0.315906997952342	724	201	0.35512468214871	0.696694987116171
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796	collection_method	collection_method	-1.09922613681858	1.17831131774885	724	124	0.351193304462783	0.696694987116171
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__Catenibacterium_mitsuokai	Case_status	Case_status	0.1602617259684	0.171486020695696	724	63	0.35033517762368	0.696694987116171
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_plebeius	Case_status	Case_status	-0.330440654695978	0.361045600618826	724	124	0.360376018033065	0.705202817013941
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_atypica	total_seqs_scaled	total_seqs_scaled	0.0795318540922917	0.0872695561177399	724	89	0.362423579825219	0.70741412669682
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_longum	total_seqs_scaled	total_seqs_scaled	-0.189767882145317	0.209374185757064	724	575	0.365049827108218	0.708950671789512
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor.s__Lactonifactor_longoviformis	collection_method	collection_method	-0.875530214021061	0.965005326475375	724	105	0.364562195591819	0.708950671789512
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella.s__Tyzzerella_nexilis	collection_method	collection_method	-0.890668863671843	0.988599237071901	724	93	0.367921331556813	0.712732026709303
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_dentocariosa	Case_status	Case_status	0.174216830460687	0.194018385055866	724	126	0.369517807595935	0.714030650768084
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_indistinctus	collection_method	collection_method	-2.0124502409503	2.25452800886382	724	306	0.372355741588551	0.715925877218885
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_asparagiforme	Case_status	Case_status	0.248717725387029	0.278536267296758	724	258	0.372184671592393	0.715925877218885
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.s__Desulfovibrio_piger	total_seqs_scaled	total_seqs_scaled	0.0412600621480685	0.04653228456076	724	41	0.375537834661352	0.720247936626623
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_massiliensis	total_seqs_scaled	total_seqs_scaled	0.166553321767851	0.189216668897884	724	232	0.379030908309984	0.723348589868807
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_goldsteinii	total_seqs_scaled	total_seqs_scaled	0.13174053909331	0.149530544659344	724	180	0.37859687023326	0.723348589868807
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	collection_method	collection_method	-0.588460330276381	0.673484366544101	724	96	0.382543022002036	0.726454852127019
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_ventriosum	Case_status	Case_status	0.198478696632895	0.226929638661021	724	152	0.382068762262774	0.726454852127019
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas.s__Turicimonas_muris	Case_status	Case_status	-0.199841026763742	0.229558062783785	724	274	0.384291828108528	0.727982799684705
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_lavalense	collection_method	collection_method	-1.57242923457601	1.8145513761139	724	416	0.386468318455322	0.730311454728072
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_johnsonii	total_seqs_scaled	total_seqs_scaled	0.0430664753519864	0.0501399161990819	724	49	0.390667230908221	0.736441161443126
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_coccoides	total_seqs_scaled	total_seqs_scaled	0.12083505020082	0.141059802048629	724	251	0.391938360716373	0.736836175494923
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	Case_status	Case_status	0.339235551652109	0.396726969777503	724	402	0.392788155808578	0.736836175494923
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_intestinalis	Case_status	Case_status	0.324718810578341	0.380623408179104	724	387	0.393874481272996	0.737080643353106
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Coprobacter.s__Coprobacter_sp	Case_status	Case_status	-0.114099486437935	0.134071223177122	724	54	0.39503209215014	0.737254448499736
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella.s__Christensenella_minuta	collection_method	collection_method	-0.96805231702299	1.13954169912569	724	99	0.395879820595189	0.737254448499736
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus.s__Coprobacillus_cateniformis	total_seqs_scaled	total_seqs_scaled	0.0848705404940488	0.100123584937542	724	94	0.396910245157685	0.737392286786927
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_xylanisolvens	collection_method	collection_method	-2.15477168866291	2.54833683977854	724	409	0.398079156586208	0.737786129153765
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_naeslundii	collection_method	collection_method	-0.784800525383546	0.959457155297788	724	96	0.413648879185908	0.738248346880404
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Alloscardovia.s__Alloscardovia_omnicolens	total_seqs_scaled	total_seqs_scaled	-0.0638261496939522	0.0778383607872849	724	64	0.412497037199007	0.738248346880404
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia.s__Scardovia_wiggsiae	total_seqs_scaled	total_seqs_scaled	0.0569648362779237	0.0690078314245998	724	55	0.409370485840762	0.738248346880404
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_dentocariosa	total_seqs_scaled	total_seqs_scaled	0.074933924816245	0.0908678053719966	724	126	0.409844753454655	0.738248346880404
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa	collection_method	collection_method	1.28345549398633	1.56355576869007	724	241	0.411999491796332	0.738248346880404
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia.s__Slackia_isoflavoniconvertens	collection_method	collection_method	1.37511338006018	1.64224225498379	724	92	0.402679927462479	0.738248346880404
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_finegoldii	Case_status	Case_status	0.340327252593906	0.406742637062353	724	217	0.403030970996462	0.738248346880404
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_galacturonicus	total_seqs_scaled	total_seqs_scaled	0.0525250822495352	0.0639392244905369	724	57	0.411642271960625	0.738248346880404
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_wexlerae	total_seqs_scaled	total_seqs_scaled	-0.14441889302382	0.175874829062229	724	647	0.411834972807783	0.738248346880404
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella_massiliensis	total_seqs_scaled	total_seqs_scaled	0.155977424663524	0.18738070419844	724	444	0.405454012236823	0.738248346880404
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_309	collection_method	collection_method	0.718148308333833	0.858430494540115	724	64	0.403104603082535	0.738248346880404
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	Case_status	Case_status	-0.0941768666741649	0.113928295140754	724	52	0.408719067029874	0.738248346880404
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_atypica	collection_method	collection_method	-0.868205041887873	1.05302895208587	724	89	0.40993791070978	0.738248346880404
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_dispar	total_seqs_scaled	total_seqs_scaled	0.0478791407524943	0.0583815450922018	724	87	0.412426259406533	0.738248346880404
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Sutterella.s__Sutterella_parvirubra	total_seqs_scaled	total_seqs_scaled	-0.0420140430270759	0.0505722318375409	724	56	0.406377295979321	0.738248346880404
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	total_seqs_scaled	total_seqs_scaled	0.14527915215958	0.177580416317764	724	390	0.413568776044965	0.738248346880404
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Gordonibacter.s__Gordonibacter_pamelaeae	total_seqs_scaled	total_seqs_scaled	0.100372489004382	0.123899368056603	724	666	0.418142895837914	0.739605592080433
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia.s__Slackia_isoflavoniconvertens	Case_status	Case_status	0.233428694134985	0.290597934870798	724	92	0.422083606375344	0.739605592080433
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_plebeius	collection_method	collection_method	1.64348548942784	2.04035978981012	724	124	0.420804009224343	0.739605592080433
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_finegoldii	collection_method	collection_method	1.93724590439102	2.40698816143856	724	574	0.421176368778436	0.739605592080433
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__Lactococcus_lactis	Case_status	Case_status	0.197975421424911	0.246346994944575	724	246	0.421867517113686	0.739605592080433
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum.s__Agathobaculum_butyriciproducens	collection_method	collection_method	-1.91477967574374	2.36520908118724	724	423	0.418460315685301	0.739605592080433
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_95	collection_method	collection_method	0.707172800011696	0.870601643810131	724	46	0.416899133635324	0.739605592080433
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter.s__Oxalobacter_formigenes	collection_method	collection_method	-0.663281016462252	0.820342418090739	724	84	0.419045910413426	0.739605592080433
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_dentium	collection_method	collection_method	1.54867574800163	1.94159267650585	724	243	0.425347258358099	0.740277056871544
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified.s__Clostridiales_bacterium_1_7_47FAA	collection_method	collection_method	1.11555739827913	1.39708591198558	724	159	0.424850208513991	0.740277056871544
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_callanderi	total_seqs_scaled	total_seqs_scaled	-0.0710441999701319	0.088858511338317	724	99	0.424252357746875	0.740277056871544
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Clostridium_methylpentosum	collection_method	collection_method	-0.715420884058511	0.899745222569085	724	111	0.426795740272526	0.741125035473238
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_odontolyticus	Case_status	Case_status	-0.234303555369241	0.297449287734083	724	342	0.431126030433138	0.741960199696315
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_citroniae	collection_method	collection_method	-1.48822189649474	1.88674683329904	724	417	0.430502182647287	0.741960199696315
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis	Case_status	Case_status	-0.313801446226726	0.39615102641755	724	491	0.428548232113027	0.741960199696315
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Sutterella.s__Sutterella_parvirubra	Case_status	Case_status	0.0851128689550506	0.107980408568494	724	56	0.430824477668416	0.741960199696315
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas.s__Butyricimonas_synergistica	Case_status	Case_status	0.198757704796432	0.253572991435677	724	213	0.433398597995399	0.744210064709248
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Anaerofustis.s__Anaerofustis_stercorihominis	collection_method	collection_method	-0.640440501546687	0.827355435485304	724	81	0.439136718483201	0.750719312528931
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger_formicilis	total_seqs_scaled	total_seqs_scaled	0.147391945931066	0.190062794878331	724	402	0.438304337295107	0.750719312528931
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_vulgatus	Case_status	Case_status	-0.249073198082801	0.325096159803066	724	697	0.443836738829301	0.75085951637089
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	collection_method	collection_method	2.24903993306726	2.92292399403813	724	542	0.44187936216868	0.75085951637089
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	collection_method	collection_method	-0.493005501878259	0.643837542760226	724	52	0.44408811863181	0.75085951637089
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania.s__Holdemania_filiformis	collection_method	collection_method	-1.25901274809454	1.64382545559546	724	345	0.443984341579997	0.75085951637089
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila_wadsworthia	collection_method	collection_method	-1.53917715751155	2.0047415807772	724	472	0.442876527346638	0.75085951637089
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_nordii	collection_method	collection_method	-0.799633772913245	1.05188481292285	724	79	0.447389044036514	0.751346227408893
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_disporicum	collection_method	collection_method	-0.848299101012303	1.11739769864619	724	84	0.447997038872075	0.751346227408893
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_symbiosum	collection_method	collection_method	-1.5892088276332	2.09361597384707	724	461	0.448056897545877	0.751346227408893
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_sp_HMSC71H05	total_seqs_scaled	total_seqs_scaled	0.0323430563701644	0.0426289792179104	724	40	0.448274013758872	0.751346227408893
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_longum	collection_method	collection_method	1.879292683764	2.52639166772129	724	575	0.457201226237964	0.751660751525895
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Coprobacter.s__Coprobacter_sp	total_seqs_scaled	total_seqs_scaled	0.0465960501497492	0.0627917700177551	724	54	0.458285369190593	0.751660751525895
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_167	total_seqs_scaled	total_seqs_scaled	-0.0619618628674107	0.0838479508502505	724	74	0.460160667600807	0.751660751525895
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_253	total_seqs_scaled	total_seqs_scaled	0.0401253004018917	0.0537717974636536	724	41	0.455781356308687	0.751660751525895
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor.s__Lactonifactor_longoviformis	Case_status	Case_status	0.127713025597922	0.170759553995176	724	105	0.454757779447282	0.751660751525895
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Intestinimonas.s__Intestinimonas_butyriciproducens	Case_status	Case_status	-0.287275978369221	0.388385882756554	724	400	0.459743546607208	0.751660751525895
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis	collection_method	collection_method	-1.67437771246215	2.2387494089638	724	491	0.45476009623055	0.751660751525895
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas.s__Sellimonas_intestinalis	collection_method	collection_method	-1.71318393152073	2.31794265665814	724	329	0.460089113826955	0.751660751525895
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	collection_method	collection_method	1.67462974670721	2.24200421021561	724	402	0.455347085972691	0.751660751525895
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_invisus	total_seqs_scaled	total_seqs_scaled	0.102990523785339	0.137769069487877	724	184	0.454970208293911	0.751660751525895
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera.s__Megasphaera_sp_MJR8396C	total_seqs_scaled	total_seqs_scaled	-0.107988321497188	0.14417608131615	724	99	0.454100001574975	0.751660751525895
k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified.g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	Case_status	Case_status	-0.296287218485529	0.399972917316475	724	318	0.459075506768486	0.751660751525895
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_inops	Case_status	Case_status	0.152701865040858	0.207321170107082	724	54	0.461637555568653	0.752478975356093
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_citroniae	Case_status	Case_status	0.243846388237829	0.333863491647968	724	417	0.465397036660239	0.757006572289124
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_intestinalis	collection_method	collection_method	1.56519968909572	2.15099892029715	724	387	0.467057209191173	0.758107596392409
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_salivarius	collection_method	collection_method	-1.23525202848761	1.70644221514586	724	680	0.469377180705361	0.758585740996551
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_299	total_seqs_scaled	total_seqs_scaled	0.097925456133762	0.135324026910998	724	120	0.469523727758981	0.758585740996551
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_sp_CAG_357	collection_method	collection_method	-0.831659395488791	1.15129775620978	724	51	0.470303481447926	0.758585740996551
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae	collection_method	collection_method	-0.524876303581789	0.72880553946267	724	70	0.471643571292345	0.759159067779536
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_oral_taxon_181	collection_method	collection_method	-0.599811992459915	0.835220246933964	724	57	0.472898815732232	0.759593722769898
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_167	collection_method	collection_method	-0.723047300928268	1.01174251074755	724	74	0.475053610127042	0.761468468623596
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_CAG_251	total_seqs_scaled	total_seqs_scaled	-0.049540652199748	0.0697202617069152	724	56	0.47758504829794	0.763937909206871
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_limosum	collection_method	collection_method	0.870598049333416	1.22848537419877	724	104	0.47875496889711	0.764223770227065
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_stercoris	collection_method	collection_method	-1.86227859379829	2.63771680722733	724	583	0.48040460328301	0.765272622171903
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_animalis	total_seqs_scaled	total_seqs_scaled	-0.0772889219915915	0.11131970542475	724	69	0.487720017095939	0.765858334460785
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_dorei	Case_status	Case_status	0.386893899779398	0.556632328447902	724	452	0.487240783328986	0.765858334460785
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Odoribacter.s__Odoribacter_splanchnicus	collection_method	collection_method	1.76410883188891	2.56425714092908	724	468	0.49169893068494	0.765858334460785
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_onderdonkii	collection_method	collection_method	-0.687897454125178	0.998138065449334	724	78	0.490931614015764	0.765858334460785
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_faecium	collection_method	collection_method	-0.695210020881564	1.00123655888954	724	74	0.487685833212326	0.765858334460785
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_animalis	total_seqs_scaled	total_seqs_scaled	0.0608244686573484	0.0874191184626161	724	49	0.486791172801495	0.765858334460785
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rogosae	collection_method	collection_method	-0.476907223183342	0.689396209536309	724	60	0.489301500312325	0.765858334460785
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella.s__Hungatella_hathewayi	collection_method	collection_method	1.34034660004803	1.92533350963237	724	362	0.486551206532915	0.765858334460785
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Mogibacterium.s__Mogibacterium_diversum	collection_method	collection_method	0.450856781457514	0.654234971336114	724	61	0.490959786954206	0.765858334460785
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_eutactus	collection_method	collection_method	-0.950926923919445	1.35122043640603	724	58	0.481813445655446	0.765858334460785
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma.s__Dielma_fastidiosa	Case_status	Case_status	0.16840379809418	0.243669681570952	724	138	0.48971596610355	0.765858334460785
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	collection_method	collection_method	-1.66539343104357	2.49257370244231	724	286	0.504257011401564	0.767228910580845
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma.s__Enorma_massiliensis	collection_method	collection_method	0.935815906927525	1.40202144401816	724	166	0.504681896720392	0.767228910580845
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_ovatus	collection_method	collection_method	1.51899435907697	2.24451126357645	724	622	0.498775904874121	0.767228910580845
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella.s__Paraprevotella_clara	collection_method	collection_method	-0.650270123839564	0.95253225323236	724	60	0.495031700815098	0.767228910580845
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_putredinis	Case_status	Case_status	0.32236417952212	0.474297413319311	724	592	0.496933946891378	0.767228910580845
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_johnsonii	collection_method	collection_method	-0.705793516155014	1.05531020886706	724	63	0.503836197687322	0.767228910580845
